"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-MMU-68962","Activation of the pre-replicative complex",30,0.7496206732716,2.11716072337615,1.0583426956741e-06,1.0583426956741e-06,3.28245384936515e-05,1396,"tags=53%, list=9%, signal=49%","17218/17215/17216/17219/18973/12544/67177/23834/70024/17220/27214/19075/18969/18392/57441/18968"
"R-MMU-445355","Smooth Muscle Contraction",29,-0.749154499540094,-2.27845482599239,1.37360467734051e-06,1.37360467734051e-06,4.11333524067486e-05,1725,"tags=48%, list=11%, signal=43%","21894/22330/17904/22003/54195/20411/242202/93689/22004/11475/60596/98932/109700/11468"
"R-MMU-191273","Cholesterol biosynthesis",26,-0.763515777294291,-2.27695879385965,1.52568963547058e-06,1.52568963547058e-06,4.41646999741483e-05,2196,"tags=65%, list=14%, signal=56%","73166/17855/13121/15357/15490/16987/74754/68603/110196/14137/20788/208715/18194/20775/235293/319554/66234"
"R-MMU-69206","G1/S Transition",101,0.554138727163007,1.98991654622187,1.75470152755295e-06,1.75470152755295e-06,4.9155475729412e-05,2398,"tags=25%, list=15%, signal=21%","17218/17215/17216/17219/12428/18973/12544/67177/23834/70024/17220/27214/19075/18969/18392/57441/18968/12448/12447/12567/12530/19171/19076/22186/78294"
"R-MMU-69242","S Phase",139,0.504880855249919,1.8891801585239,3.1539724594891e-06,3.1539724594891e-06,8.55930026012666e-05,2676,"tags=24%, list=17%, signal=20%","17218/17215/67849/17216/71988/68612/17219/12428/69270/18973/16881/67177/23834/17220/327762/19075/18969/106344/18392/57441/18968/12448/69263/12447/12567/18538/12530/19171/19076/22186/78294/18971/78833"
"R-MMU-69306","DNA Replication",119,0.529282795604165,1.94371222334738,3.43800479037278e-06,3.43800479037278e-06,9.04738102729679e-05,3209,"tags=30%, list=21%, signal=24%","17218/17215/17216/68612/17219/12428/69270/18973/12544/16881/67177/23834/70024/17220/327762/27214/19075/18969/106344/18392/57441/18968/12448/69263/12447/18538/19171/19076/22186/78294/18971/78833/18974/19192/272551/18972"
"R-MMU-72766","Translation",213,0.459003699261604,1.79699746038771,4.10185643749557e-06,4.10185643749557e-06,0.00010476877897628,4680,"tags=46%, list=30%, signal=33%","14853/16785/67895/269261/56040/55949/20085/67160/20103/67097/20084/67186/20055/56282/19982/19951/11837/60441/22186/20088/66481/100043813/75617/67115/68436/22121/20115/100503670/20054/20116/76808/57808/26961/66489/27050/54127/19946/65019/27207/67671/270106/20090/268449/20102/67891/68836/76846/57294/67025/100502825/27370/54709/267019/19899/20091/66973/19944/19988/66475/19941/27979/67427/20044/68052/19934/20068/114641/19921/68028/26451/13665/66480/74600/66656/27367/118451/50529/20005/19943/67308/13681/16898/20104/619547/69163/110954/14852/19981/67281/223691/19942/78523/217715/19989/69956/59054/13627/18100/18458"
"R-MMU-453279","Mitotic G1 phase and G1/S transition",125,0.514367263297796,1.89090299828024,7.93824508936781e-06,7.93824508936781e-06,0.000196963975901607,2489,"tags=25%, list=16%, signal=21%","17218/17215/17216/17219/12428/13555/18973/12544/67177/23834/70024/17220/12571/27214/19075/19650/242705/18969/18392/57441/18968/12448/12447/12567/231506/12530/19171/19076/22186/78294/13557"
"R-MMU-176187","Activation of ATR in response to replication stress",34,0.703865495132665,2.05458299910547,1.17579427125473e-05,1.17579427125473e-05,0.000283634582978116,1618,"tags=44%, list=10%, signal=40%","17218/17215/17216/17219/12649/12544/23834/12532/269582/70024/17220/27214/106344/18392/69263"
"R-MMU-72695","Formation of the ternary complex, and subsequently, the 43S complex",50,0.646246082040347,2.04908310560322,1.23305257950028e-05,1.23305257950028e-05,0.000289407788929652,4175,"tags=70%, list=27%, signal=51%","16785/20085/20103/67097/20084/20055/22186/20088/66481/100043813/75617/20115/20054/20116/27050/54127/27207/20090/20102/76846/57294/27370/54709/267019/20091/66475/27979/67427/20044/68052/20068/13665/16898/20104/223691"
"R-MMU-195258","RHO GTPase Effectors",225,0.439096181313491,1.72806928300604,1.27503906088834e-05,1.27503906088834e-05,0.000291387043000798,2012,"tags=23%, list=13%, signal=20%","13058/66468/20877/404710/12235/12704/66570/26886/67629/12236/108000/208628/66977/52276/56419/544963/12615/18817/67052/68549/73804/107995/70385/236930/233406/60411/12532/69928/57778/263803/68014/66934/102920/22153/17970/381293/72155/72415/71876/22379/229841/56150/53857/16319/22152/69912/13057/67037/66442/52428/19387"
"R-MMU-72702","Ribosomal scanning and start codon recognition",57,0.62000658433749,2.018947065425,1.31792979041508e-05,1.31792979041508e-05,0.000293466147663277,4175,"tags=63%, list=27%, signal=46%","16785/20085/20103/67097/20084/20055/22186/20088/66481/100043813/75617/20115/20054/20116/27050/54127/27207/20090/20102/76846/57294/27370/54709/267019/20091/66475/27979/67427/20044/68052/20068/13665/13681/16898/20104/223691"
"R-MMU-72172","mRNA Splicing",168,0.47684847623839,1.81608615853965,1.41742219109507e-05,1.41742219109507e-05,0.000307729817803534,5673,"tags=58%, list=37%, signal=37%","69878/98985/21681/66420/50783/66585/27756/70767/20826/28000/28035/20641/69241/20382/245841/66101/66491/68981/225027/66094/68011/19826/70052/20020/101943/67678/238831/15382/107701/98053/77134/60321/22608/231889/54188/68479/192170/94230/67480/110809/20624/57905/59013/53607/67332/15568/56194/68219/67439/17149/68705/83701/433702/108062/66810/11991/54633/20227/22185/69207/94315/23983/13211/20383/67465/64340/230596/20643/192159/231329/76479/108014/66441/98758/83410/20638/27967/15387/72047/20462/68988/19655/56031/67337/13204/51786/66373/15481/60365/18521/53317/233908/108121/432508/53379/71702/67710"
"R-MMU-72649","Translation initiation complex formation",57,0.61612871944518,2.0063194512315,1.78937533122296e-05,1.78937533122296e-05,0.000379007611876494,4175,"tags=63%, list=27%, signal=46%","16785/20085/20103/67097/20084/20055/22186/20088/66481/100043813/75617/20115/20054/20116/27050/54127/27207/20090/20102/76846/57294/27370/54709/267019/20091/66475/27979/67427/20044/68052/20068/13665/13681/16898/20104/223691"
"R-MMU-69239","Synthesis of DNA",112,0.521218625656942,1.88681947672019,2.02864335705306e-05,2.02864335705306e-05,0.000419456333225256,3209,"tags=29%, list=21%, signal=24%","17218/17215/17216/68612/17219/12428/69270/18973/16881/67177/23834/17220/327762/19075/18969/106344/18392/57441/18968/12448/69263/12447/18538/19171/19076/22186/78294/18971/78833/18974/19192/272551/18972"
"R-MMU-983189","Kinesins",46,0.641834171853598,2.01456842787304,3.31608982796667e-05,3.31608982796667e-05,0.000669712143958997,1781,"tags=41%, list=11%, signal=37%","71819/70218/209737/16551/100502766/110033/26934/16571/73804/269152/22153/19348/75050/16580/229841/53857/22152/668303/240641"
"R-MMU-500792","GPCR ligand binding",174,0.457578802233804,1.75439236504065,4.36553345200894e-05,4.36553345200894e-05,0.000861618444475449,2035,"tags=34%, list=13%, signal=30%","18829/22044/65086/17200/109648/381073/19204/223780/20311/67405/20287/15465/20607/58861/12310/12266/171469/18441/11549/20605/54598/12062/20292/20305/13614/207911/14419/14063/57260/20315/54140/15559/16995/14823/21336/56066/13609/14745/319197/68039/216152/21390/14062/54199/20310/18166/18619/14710/20606/330122/21338/13136/54409/17329/14825/12767/64095/13610/11555"
"R-MMU-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",58,0.592258139423487,1.93821032486119,4.8835594853289e-05,4.8835594853289e-05,0.00093077138583679,4175,"tags=62%, list=27%, signal=46%","16785/20085/20103/67097/20084/20055/22186/20088/66481/100043813/75617/20115/20054/20116/27050/54127/27207/20090/20102/76846/57294/27370/54709/267019/20091/66475/27979/67427/20044/68052/20068/13665/13681/16898/20104/223691"
"R-MMU-397014","Muscle contraction",124,-0.444332862605552,-1.80172356474682,4.93026782558396e-05,4.93026782558396e-05,0.00093077138583679,1797,"tags=32%, list=12%, signal=29%","16528/21924/11938/21894/81904/22330/22352/17904/16518/17380/12325/22003/21955/54195/20411/56543/56461/242202/20928/11472/93689/22004/11475/60596/21916/98932/13405/16526/70357/109700/11468/11941/381290/20192/11459/12373/13400/320707/11464/21953"
"R-MMU-157579","Telomere Maintenance",46,0.631986227483529,1.98365801724455,5.94924447552488e-05,5.94924447552488e-05,0.001099244499957,2612,"tags=46%, list=17%, signal=38%","72107/12428/214901/16881/52530/327762/19075/68147/18969/12144/106344/18968/208084/69263/72171/216853/18538/105522/19076/245474/18971"
"R-MMU-5685942","HDR through Homologous Recombination (HRR)",53,0.596150076321667,1.91156478946997,6.13941735804679e-05,6.13941735804679e-05,0.00111074985096241,2617,"tags=40%, list=17%, signal=33%","26909/223970/12189/19361/18973/12021/237911/12649/19362/268465/327762/12144/106344/233826/69263/19363/18538/22186/78294/18971/12190"
"R-MMU-69002","DNA Replication Pre-Initiation",96,0.517232605280917,1.83412573133119,6.55871262569382e-05,6.55871262569382e-05,0.00115131196671754,1396,"tags=18%, list=9%, signal=16%","17218/17215/17216/68612/17219/18973/12544/67177/23834/70024/17220/27214/19075/18969/18392/57441/18968"
"R-MMU-5693579","Homologous DNA Pairing and Strand Exchange",25,0.726737483844579,1.96164438767791,6.62876586897975e-05,6.62876586897975e-05,0.00115131196671754,1856,"tags=48%, list=12%, signal=42%","26909/223970/12189/19361/12021/237911/12649/19362/327762/12144/233826/19363"
"R-MMU-180786","Extension of Telomeres",44,0.633160082067214,1.95924207863519,8.3047837647463e-05,8.3047837647463e-05,0.00141412726644287,2612,"tags=48%, list=17%, signal=40%","72107/12428/214901/16881/52530/327762/19075/68147/18969/12144/106344/18968/208084/69263/72171/216853/18538/105522/19076/245474/18971"
"R-MMU-373076","Class A/1 (Rhodopsin-like receptors)",140,0.47376389731327,1.77289348414314,8.50877036688763e-05,8.50877036688763e-05,0.00142099909973326,2035,"tags=36%, list=13%, signal=32%","18829/22044/65086/17200/109648/381073/19204/20311/67405/15465/20607/58861/12266/171469/18441/11549/20605/12062/20292/20305/13614/207911/14419/14063/57260/20315/54140/15559/16995/21336/56066/13609/14745/319197/68039/216152/21390/14062/54199/20310/18166/18619/20606/330122/21338/17329/14825/12767/64095/13610/11555"
