"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-MMU-199977","ER to Golgi Anterograde Transport",132,-0.448526916630578,-1.81424038787731,2.98709291932918e-05,2.98709291932918e-05,0.00155550782981786,3471,"tags=45%, list=22%, signal=35%","68097/66111/233824/66913/70349/67091/67511/218811/97484/12793/317717/56389/66682/18195/228998/56418/68137/238123/76308/50907/102339/12847/56494/77371/56334/66397/69162/50797/59005/66050/66226/54161/19324/56041/213827/67231/74498/215474/20333/59042/338366/76983/64138/110379/56447/107338/69608/56358/70361/67542/105785/193813/72978/12068/13032/66251/14067/14275/89867"
"R-MMU-9006934","Signaling by Receptor Tyrosine Kinases",371,0.37768399524581,1.56070463457366,4.95106346434877e-05,4.95106346434877e-05,0.00243499670965925,3024,"tags=27%, list=19%, signal=22%","11839/19242/12814/110935/19283/16398/12064/217169/16001/18481/15507/14183/12223/18049/16590/16416/14171/13058/14186/19273/18750/67603/105855/12841/17311/29857/22341/22324/14182/18591/14181/14164/216148/21802/399558/329165/11682/18654/18212/17974/17937/18754/14172/24064/17969/20698/13866/18791/23921/71436/13874/12824/14786/26362/72514/71920/23939/18590/17395/21827/18595/14256/14254/23797/19229/16775/102626/230126/18751/76252/16453/14360/214058/20459/108100/319520/13858/18127/16400/15200/245841/12389/13867/17242/54635/20807/17164/17179/13654/12562/94212/16818/14205/24063/18187/12385/21828/19053/15382"
"R-MMU-8957322","Metabolism of steroids",84,-0.510154640782593,-1.93306431693045,5.32235421858992e-05,5.32235421858992e-05,0.00247983373841226,1977,"tags=42%, list=13%, signal=37%","14148/228983/235623/235293/208715/20775/17855/13121/170461/56348/319554/15483/15490/20181/13595/13360/66234/66065/22337/26458/170460/93732/18194/57357/20787/110196/192156/73166/170459/105387/68603/110460/64291/16987/27413"
"R-MMU-446193","Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",64,-0.549935724388235,-1.99912533616855,5.66291327827868e-05,5.66291327827868e-05,0.00248997414261332,3106,"tags=59%, list=20%, signal=48%","56174/223774/107652/19703/102580/24060/381903/67422/54342/66248/22122/54128/23956/109785/19025/20441/208624/20442/235504/14583/18010/57170/12091/13478/218138/74091/50798/56737/227697/110119/57357/67311/94181/20446/192156/20443/20447/20440"
"R-MMU-199991","Membrane Trafficking",495,-0.3011484248632,-1.40805356101114,5.90665685435622e-05,5.90665685435622e-05,0.00248997414261332,3820,"tags=36%, list=25%, signal=28%","19349/21787/56443/56017/19159/16573/76959/245944/66676/75964/232946/27059/13430/11782/13423/23970/209773/110033/30931/66905/16565/56085/56715/20779/68097/211922/66111/216363/16558/72543/17274/233824/66913/73296/14569/70349/118454/74760/67091/66713/226407/11767/67511/22319/26951/218811/97484/228421/12793/19341/317717/14725/56389/110355/66682/14269/18195/228998/56418/100502766/68137/56382/66687/238123/19157/76308/16551/109181/11769/231580/50907/102339/12847/56486/226421/56494/72772/11773/232286/77371/56334/11768/30934/16004/76932/16571/98732/11764/53357/66397/76899/66975/69162/21336/319991/50797/16564/77929/59005/66050/66226/329260/30948/54161/19324/67602/56041/320714/16580/213827/104303/20619/67489/21987/232910/103967/72825/71169/67231/229841/22365/74498/245638/215474/70218/67046/20333/105841/59042/71116/338366/320435/21985/16835/76983/11651/64138/14423/110379/56447/53330/107338/240641/69608/56358/269152/70361/11777/14319/67474/20932/67542/105785/19339/11772/193813/72978/67790/14619/12068/100855/11555/13032/19330/72685/22042/66251/16443/75985/70296/60510/224617/22041/14067/14275/89867/13132/14623/14618/13645"
"R-MMU-5683057","MAPK family signaling cascades",259,0.394856928470031,1.59639362054465,6.68323692381248e-05,6.68323692381248e-05,0.00268928337460588,3533,"tags=30%, list=23%, signal=23%","11839/19417/110135/14587/99571/18481/15507/14183/12223/16590/16416/54153/17967/14586/14171/14186/229776/67603/16706/13537/23859/17311/29857/14182/18591/14164/216148/21802/12322/231474/21687/12983/75590/19418/14172/17532/18612/13866/240057/16193/13874/71920/63953/18590/16399/18595/14256/13385/22330/114713/194231/58804/16453/14360/319520/12323/109689/15200/13867/16186/80297/101809/104252/19053/260409/16452/20743/26417/19730/211255/11461/54519/171463/19186/13649/26403/14268"
"R-MMU-204005","COPII-mediated vesicle transport",65,-0.53662756681343,-1.95324674099372,8.66216299702436e-05,8.66216299702436e-05,0.0033340407691064,3259,"tags=55%, list=21%, signal=44%","67091/218811/12793/317717/56389/66682/18195/56418/76308/50907/56494/77371/56334/66397/69162/59005/66050/66226/19324/56041/67231/74498/215474/20333/76983/64138/110379/69608/70361/193813/72978/12068/13032/14067/14275/89867"
"R-MMU-927802","Nonsense-Mediated Decay (NMD)",104,0.493042247735621,1.79254649199257,0.000110975394568957,0.000110975394568957,0.00392969712978916,6329,"tags=80%, list=41%, signal=48%","14853/19934/57294/19826/100043813/269261/20102/74133/76846/100503670/267019/20085/20115/65019/270106/20084/268449/20054/26451/27050/19052/67281/19989/20103/19941/20091/20104/66441/76808/19944/192160/100502825/27370/114641/18458/67097/68436/19982/56040/17149/20088/11837/19988/20068/619547/60365/20005/103677/68193/20044/20116/67115/67427/192170/54127/19981/19899/19946/27367/66481/67186/20055/19704/19921/22121/66480/66475/67671/57808/19951/75901/20090/67891/16785/66489/226517/67025/233789/19943/225363/51792/71978/22187"
"R-MMU-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",104,0.493042247735621,1.79254649199257,0.000110975394568957,0.000110975394568957,0.00392969712978916,6329,"tags=80%, list=41%, signal=48%","14853/19934/57294/19826/100043813/269261/20102/74133/76846/100503670/267019/20085/20115/65019/270106/20084/268449/20054/26451/27050/19052/67281/19989/20103/19941/20091/20104/66441/76808/19944/192160/100502825/27370/114641/18458/67097/68436/19982/56040/17149/20088/11837/19988/20068/619547/60365/20005/103677/68193/20044/20116/67115/67427/192170/54127/19981/19899/19946/27367/66481/67186/20055/19704/19921/22121/66480/66475/67671/57808/19951/75901/20090/67891/16785/66489/226517/67025/233789/19943/225363/51792/71978/22187"
"R-MMU-9006936","Signaling by TGFB family members",91,0.510708797288768,1.81315014535928,0.000144746411014528,0.000144746411014528,0.00492841018879427,4912,"tags=46%, list=32%, signal=32%","16323/14313/16997/16416/268977/17131/17130/320910/16324/83453/83554/12156/55994/16998/110542/20482/216080/20602/228839/21815/23893/18121/21803/12167/26417/17125/12168/230597/17129/20683/11705/75788/108075/68010/12402/14118/66313/107951/22284/21808/93742/433759"
"R-MMU-6809371","Formation of the cornified envelope",55,0.572359619519613,1.85831534960014,0.000157173516346024,0.000157173516346024,0.0051533304969593,1771,"tags=42%, list=11%, signal=37%","16687/406223/259277/16666/18772/16679/109620/110310/74127/16682/16660/13506/19041/94179/20129/16680/16668/16670/223917/16669/16691/13512/14027"
"R-MMU-6805567","Keratinization",56,0.565317396489337,1.84305756909271,0.00020680474488374,0.00020680474488374,0.00636443651701609,1771,"tags=41%, list=11%, signal=37%","16687/406223/259277/16666/18772/16679/109620/110310/74127/16682/16660/13506/19041/94179/20129/16680/16668/16670/223917/16669/16691/13512/14027"
"R-MMU-446219","Synthesis of substrates in N-glycan biosythesis",54,-0.537257422963705,-1.89733586339167,0.00020849016176432,0.00020849016176432,0.00636443651701609,3106,"tags=59%, list=20%, signal=48%","56174/107652/19703/24060/67422/54342/66248/22122/54128/23956/109785/19025/20441/20442/235504/14583/18010/57170/12091/218138/74091/50798/227697/110119/57357/67311/94181/20446/192156/20443/20447/20440"
"R-MMU-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",84,0.50902636967491,1.7975504460333,0.000289123321912999,0.000289123321912999,0.00830783430741051,6329,"tags=82%, list=41%, signal=49%","14853/19934/57294/100043813/269261/20102/76846/100503670/267019/20085/20115/65019/270106/20084/268449/20054/26451/27050/67281/19989/20103/19941/20091/20104/76808/19944/100502825/27370/114641/18458/67097/68436/19982/56040/20088/11837/19988/20068/619547/20005/68193/20044/20116/67115/67427/54127/19981/19899/19946/27367/66481/67186/20055/19704/19921/22121/66480/66475/67671/57808/19951/20090/67891/16785/66489/67025/19943/225363/22187"
"R-MMU-72689","Formation of a pool of free 40S subunits",91,0.496753137126023,1.7636038924124,0.000290922378541307,0.000290922378541307,0.00830783430741051,5973,"tags=73%, list=38%, signal=45%","19934/57294/100043813/269261/20102/76846/100503670/267019/20085/20115/65019/270106/20084/268449/20054/26451/27050/67281/19989/16341/20103/19941/20091/20104/76808/19944/100502825/27370/114641/68135/67097/68436/66085/19982/56040/20088/11837/19988/20068/619547/20005/68193/20044/20116/67115/67427/54127/73830/19981/19899/19946/27367/66481/67186/20055/19921/22121/66480/66475/67671/57808/19951/20090/67891/16785/66489"
"R-MMU-3928664","Ephrin signaling",17,0.751120889229011,1.86463558119178,0.000320653484301105,0.000320653484301105,0.00849263707362621,2225,"tags=53%, list=14%, signal=45%","18481/13845/13848/13641/13643/13642/17974/13846/14360"
"R-MMU-5673001","RAF/MAP kinase cascade",230,0.393750269035575,1.57082700159311,0.000346107072825704,0.000346107072825704,0.00849263707362621,3533,"tags=30%, list=23%, signal=24%","11839/19417/110135/14587/99571/14183/12223/16590/16416/54153/17967/14586/14171/14186/67603/16706/13537/23859/17311/29857/14182/18591/14164/216148/21802/12322/231474/21687/12983/75590/19418/14172/17532/13866/240057/13874/71920/63953/18590/16399/18595/14256/13385/22330/114713/194231/16453/14360/319520/12323/109689/15200/13867/16186/80297/101809/19053/16452/20743/26417/19730/211255/11461/54519/171463/19186/13649/26403/14268"
"R-MMU-72706","GTP hydrolysis and joining of the 60S ribosomal subunit",102,0.473369784933934,1.71854662664481,0.000349629750380457,0.000349629750380457,0.00849263707362621,5973,"tags=70%, list=38%, signal=43%","19934/57294/100043813/269261/20102/76846/100503670/267019/20085/20115/65019/270106/20084/268449/20054/26451/27050/67281/19989/16341/20103/19941/20091/20104/75705/13681/76808/19944/100502825/27370/13682/114641/68135/67097/68436/66085/19982/56040/20088/11837/19988/20068/619547/20005/68193/20044/20116/67115/67427/54127/73830/19981/19899/19946/27367/66481/67186/20055/19921/22121/66480/66475/67671/57808/19951/217869/20090/67891/13684/16785/66489"
"R-MMU-156827","L13a-mediated translational silencing of Ceruloplasmin expression",101,0.477912605772631,1.73524784851443,0.000360632983127693,0.000360632983127693,0.00849263707362621,5973,"tags=70%, list=38%, signal=44%","19934/57294/100043813/269261/20102/76846/100503670/267019/20085/20115/65019/270106/20084/268449/20054/26451/27050/67281/19989/16341/20103/19941/20091/20104/75705/13681/76808/19944/100502825/27370/13682/114641/68135/18458/67097/68436/66085/19982/56040/20088/11837/19988/20068/619547/20005/68193/20044/20116/67115/67427/54127/73830/19981/19899/19946/27367/66481/67186/20055/19921/22121/66480/66475/67671/57808/19951/20090/67891/13684/16785/66489"
"R-MMU-6791226","Major pathway of rRNA processing in the nucleolus and cytosol",166,0.428163193076938,1.6508524586176,0.000364547203754942,0.000364547203754942,0.00849263707362621,5973,"tags=60%, list=38%, signal=37%","27373/19934/110816/57294/229504/100043813/66362/17975/104318/269261/20102/76846/21771/100503670/267019/20085/69639/102614/67619/20115/65019/270106/14113/20084/268449/20054/26451/27050/67281/72515/19989/20103/72544/19941/20091/20104/76808/19944/67205/76130/100502825/27370/72662/114641/67097/68436/19982/65961/56040/20088/195434/71340/52705/11837/105372/19988/20068/67134/619547/73674/24128/78394/20005/269470/68193/217109/20044/20116/67115/67427/27966/66164/54127/19981/56200/68979/19899/19946/20826/27367/66481/67186/20055/208144/75416/19921/22121/73736/72554/66480/66475/67671/57808/19951/20090/67891/18572/74035/16785/66489"
"R-MMU-72312","rRNA processing",166,0.428163193076938,1.6508524586176,0.000364547203754942,0.000364547203754942,0.00849263707362621,5973,"tags=60%, list=38%, signal=37%","27373/19934/110816/57294/229504/100043813/66362/17975/104318/269261/20102/76846/21771/100503670/267019/20085/69639/102614/67619/20115/65019/270106/14113/20084/268449/20054/26451/27050/67281/72515/19989/20103/72544/19941/20091/20104/76808/19944/67205/76130/100502825/27370/72662/114641/67097/68436/19982/65961/56040/20088/195434/71340/52705/11837/105372/19988/20068/67134/619547/73674/24128/78394/20005/269470/68193/217109/20044/20116/67115/67427/27966/66164/54127/19981/56200/68979/19899/19946/20826/27367/66481/67186/20055/208144/75416/19921/22121/73736/72554/66480/66475/67671/57808/19951/20090/67891/18572/74035/16785/66489"
"R-MMU-8868773","rRNA processing in the nucleus and cytosol",166,0.428163193076938,1.6508524586176,0.000364547203754942,0.000364547203754942,0.00849263707362621,5973,"tags=60%, list=38%, signal=37%","27373/19934/110816/57294/229504/100043813/66362/17975/104318/269261/20102/76846/21771/100503670/267019/20085/69639/102614/67619/20115/65019/270106/14113/20084/268449/20054/26451/27050/67281/72515/19989/20103/72544/19941/20091/20104/76808/19944/67205/76130/100502825/27370/72662/114641/67097/68436/19982/65961/56040/20088/195434/71340/52705/11837/105372/19988/20068/67134/619547/73674/24128/78394/20005/269470/68193/217109/20044/20116/67115/67427/27966/66164/54127/19981/56200/68979/19899/19946/20826/27367/66481/67186/20055/208144/75416/19921/22121/73736/72554/66480/66475/67671/57808/19951/20090/67891/18572/74035/16785/66489"
"R-MMU-70895","Branched-chain amino acid catabolism",18,-0.736341890402584,-2.0081868966897,0.000466764062123037,0.000466764062123037,0.0105951032724824,2299,"tags=94%, list=15%, signal=81%","12035/72039/12040/58875/78038/110446/13382/243382/93747/227095/66948/12041/104776/13171/12036/56357/66885"
"R-MMU-5693607","Processing of DNA double-strand break ends",69,-0.487723230303454,-1.78467976195864,0.000517321075380099,0.000517321075380099,0.0113377419622748,4275,"tags=52%, list=28%, signal=38%","17535/27354/319161/72151/319190/20184/106344/235559/68275/319185/21853/210766/11920/12144/237911/26909/319181/74386/319158/665622/68024/319187/327762/12649/12428/19367/12189/319179/69386/665596/319189/319160/319188/319182/223970/269582"
"R-MMU-425393","Transport of inorganic cations/anions and amino acids/oligopeptides",78,-0.478805747497168,-1.7830127014036,0.000525095183627352,0.000525095183627352,0.0113377419622748,2156,"tags=31%, list=14%, signal=27%","331004/238384/53896/235504/68267/215113/214663/83429/55963/20540/13521/214111/56774/27376/20539/20515/208890/50934/226999/76257/241612/20531/20512/110895"
"R-MMU-71406","Pyruvate metabolism and Citric Acid (TCA) cycle",44,-0.560321358977891,-1.87548008547745,0.000595826852660742,0.000595826852660742,0.0125586562177364,4463,"tags=75%, list=29%, signal=54%","17448/66052/19015/20916/18293/14194/20917/16832/14651/319518/67834/15929/67680/217666/68636/66925/109264/56451/66945/13382/16828/11429/228026/18604/18597/20181/382051/27402/12974/68263/17436/235339/76187"
"R-MMU-1474244","Extracellular matrix organization",192,0.398154604267614,1.56050885998933,0.000614044932704624,0.000614044932704624,0.0126416594468688,3007,"tags=36%, list=19%, signal=29%","12814/110135/16398/12505/14119/99571/77018/12837/13179/16997/17385/16416/268977/330119/18750/67374/170725/213945/94216/12841/320910/12153/17388/329278/17387/23993/12816/268935/60594/269132/12156/12159/12406/16402/17389/329941/17150/18822/12550/17183/268958/12824/12845/16998/14789/17395/16399/14115/67573/13040/246707/16775/18613/214058/11820/26365/12336/11490/16400/12333/269120/240913/26432/104099/11487/14218/12830/16408/21803"
"R-MMU-5684996","MAPK1/MAPK3 signaling",236,0.388120153506765,1.55567946339694,0.000664098558905721,0.000664098558905721,0.0133614088047778,3533,"tags=30%, list=23%, signal=23%","11839/19417/110135/14587/99571/14183/12223/16590/16416/54153/17967/14586/14171/14186/67603/16706/13537/23859/17311/29857/14182/18591/14164/216148/21802/12322/231474/21687/12983/75590/19418/14172/17532/13866/240057/16193/13874/71920/63953/18590/16399/18595/14256/13385/22330/114713/194231/16453/14360/319520/12323/109689/15200/13867/16186/80297/101809/19053/16452/20743/26417/19730/211255/11461/54519/171463/19186/13649/26403/14268"
"R-MMU-5693567","HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)",104,-0.428113053816126,-1.67628020271487,0.000695741989767794,0.000695741989767794,0.0136869944653735,4275,"tags=47%, list=28%, signal=34%","17535/27354/193838/319161/72151/319190/114714/20184/66979/71711/106344/18973/18972/235559/68275/75764/319185/21853/210766/19687/11920/12144/237911/26909/319181/74386/19362/319158/665622/68024/319187/327762/209334/12649/12428/233826/19367/12189/319179/69386/665596/19361/319189/319160/319188/57434/319182/223970/269582"
"R-MMU-75105","Fatty acyl-CoA biosynthesis",29,-0.648588093474749,-1.98769933553186,0.00075834956977006,0.00075834956977006,0.0143540168486078,1600,"tags=62%, list=10%, signal=56%","257633/12686/106529/74559/54397/56348/30963/26458/54325/170439/50790/68801/104112/107476/13358/14104/14081/20249"
"R-MMU-8979227","Triglyceride metabolism",15,-0.744269178132861,-1.94572936716913,0.000762077113305988,0.000762077113305988,0.0143540168486078,1202,"tags=60%, list=8%, signal=55%","14732/16592/13350/319660/68393/14933/14626/14245/14077"
"R-MMU-6811442","Intra-Golgi and retrograde Golgi-to-ER traffic",166,-0.379825344882743,-1.58370368839303,0.000794336363165302,0.000794336363165302,0.014649931610132,3795,"tags=44%, list=24%, signal=34%","19159/16573/245944/66676/110033/66905/16565/68097/66111/16558/233824/66913/73296/70349/226407/67511/22319/26951/97484/228421/56389/18195/228998/56418/100502766/68137/56382/238123/19157/76308/16551/109181/102339/12847/56494/72772/232286/56334/16004/76932/16571/98732/53357/76899/319991/50797/16564/54161/19324/16580/213827/104303/71169/229841/22365/70218/20333/59042/71116/14423/56447/53330/107338/240641/56358/269152/67474/20932/67542/105785/19330/66251/75985"
"R-MMU-5693538","Homology Directed Repair",107,-0.424182305195731,-1.67064764910743,0.000827334490704706,0.000827334490704706,0.0148314342835883,4275,"tags=47%, list=28%, signal=34%","17535/27354/193838/319161/72151/319190/114714/20184/66979/71711/106344/18973/18972/235559/68275/75764/319185/21853/210766/19687/11920/12144/237911/26909/319181/74386/19362/77782/319158/665622/68024/319187/327762/209334/12649/12428/233826/19367/12189/319179/69386/665596/19361/319189/319160/319188/57434/319182/223970/269582"
