"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-MMU-69610","p53-Independent DNA Damage Response",49,0.547648416511237,1.89239877971145,0.000223850990848952,0.000223850990848952,0.0171619092984197,6192,"tags=73%, list=40%, signal=44%","50883/12530/22190/16913/57296/103554/19181/19185/69077/17463/66413/70247/19184/23996/26443/19179/19182/19177/66998/19171/26445/19172/19173/19192/66997/26444/26441/22123/19166/23997/22186/19170/21762/67089/19188/26446"
"R-MMU-69613","p53-Independent G1/S DNA damage checkpoint",49,0.547648416511237,1.89239877971145,0.000223850990848952,0.000223850990848952,0.0171619092984197,6192,"tags=73%, list=40%, signal=44%","50883/12530/22190/16913/57296/103554/19181/19185/69077/17463/66413/70247/19184/23996/26443/19179/19182/19177/66998/19171/26445/19172/19173/19192/66997/26444/26441/22123/19166/23997/22186/19170/21762/67089/19188/26446"
"R-MMU-72766","Translation",213,0.34311492249354,1.43486566514234,0.000263932861355387,0.000263932861355387,0.0174724258687387,6277,"tags=53%, list=40%, signal=32%","13685/13667/94065/56282/78523/107733/24030/27058/226982/24067/69089/56280/67840/66047/665155/320806/99045/121022/66973/208643/18458/64660/53356/224045/68499/66661/27398/217337/209354/67160/56347/68565/232536/67871/94063/67270/60441/67212/78655/67308/27979/66483/67941/66292/67204/68028/66085/66493/100042807/55949/28028/66448/59054/68611/66235/225363/13669/66128/13629/11837/67427/66223/64659/66163/64655/66258/14852/77721/68537/67036/68735/54127/27207/50529/19943/64656/20005/19944/67681/94064/22121/16341/217869/54709/20813/74600/22186/14548/75705/67768/67707/75398/67891/66077/66419/223691/110954/27397/13684/26905/56284/66480/66230/55944/94062/67671/66481/76808/16785/13627/79044/28030/56040"
"R-MMU-425407","SLC-mediated transmembrane transport",170,0.368838165323042,1.49454342108335,0.000265884741480806,0.000265884741480806,0.0174724258687387,1929,"tags=32%, list=12%, signal=28%","110895/241612/72027/56774/20512/76257/20531/101488/13723/208890/227394/55961/238384/215113/22598/243328/214111/117591/20515/65221/20539/50934/20519/18174/246787/20538/110877/27376/26457/11989/20537/12870/20517/53896/14977/320718/226999/235504/20511/214922/26569/26570/83429/71803/170756/14664/114304/268512/72961/11987/58176/72621/22232/30805"
"R-MMU-5419276","Mitochondrial translation termination",84,0.450309048521379,1.67332508190193,0.000461539158917948,0.000461539158917948,0.0268248950400618,6167,"tags=64%, list=40%, signal=39%","94065/56282/78523/107733/24030/69089/56280/67840/66047/320806/99045/121022/66973/64660/68499/27398/68565/232536/67871/94063/67270/60441/67212/67308/66292/66493/28028/66448/59054/68611/66128/66223/64659/66163/64655/66258/77721/68537/67036/68735/50529/64656/67681/94064/74600/14548/67707/75398/66077/66419/27397/56284/66230/94062"
"R-MMU-69541","Stabilization of p53",53,0.519817402507819,1.83674478066138,0.000491080727074407,0.000491080727074407,0.0268248950400618,6453,"tags=74%, list=42%, signal=43%","50883/22190/16913/57296/103554/19181/19185/69077/17463/66413/70247/19184/23996/26443/19179/19182/19177/66998/19171/26445/19172/19173/17246/19192/66997/26444/26441/22123/19166/23997/22186/19170/21762/67089/19188/26446/53380/19175/26374"
"R-MMU-1236978","Cross-presentation of soluble exogenous antigens (endosomes)",44,0.54356150528587,1.87787848203413,0.000495677408348968,0.000495677408348968,0.0268248950400618,5446,"tags=64%, list=35%, signal=41%","17533/16913/57296/103554/19181/19185/69077/17463/66413/70247/19184/23996/26443/19179/19182/19177/66998/19171/26445/19172/19173/19192/66997/26444/26441/22123/19166/23997"
"R-MMU-349425","Autodegradation of the E3 ubiquitin ligase COP1",49,0.529900682616546,1.83107149572346,0.000532248698260919,0.000532248698260919,0.0272038223555581,6453,"tags=76%, list=42%, signal=44%","22190/16913/57296/103554/19181/19185/69077/17463/66413/70247/19184/23996/26443/19179/19182/19177/66998/19171/26445/19172/19173/19192/66997/26444/26441/22123/19166/23997/22186/19170/21762/67089/19188/26446/53380/19175/26374"
"R-MMU-1474244","Extracellular matrix organization",192,-0.470444954469745,-1.53590170062903,0.000600004216565632,0.000600004216565632,0.0290528357494938,3155,"tags=38%, list=20%, signal=31%","216725/12826/78369/17150/12333/16399/108075/12824/12159/268935/320910/240913/14118/12111/12829/20970/73368/17388/16998/17395/12841/12830/104099/18451/11487/246707/16408/23993/11490/67573/23876/17183/12153/241226/14268/16414/21857/16997/22370/81877/330119/17389/12156/18074/18542/18822/58859/12816/269132/16398/67374/18613/14115/22371/18750/14119/12845/17385/17387/21960/94216/329941/16416/170725/12505/269120/213945/12814/13179/77018/12837/99571/110135"
"R-MMU-5368287","Mitochondrial translation",85,0.44878989263772,1.66231357912898,0.000717315033067291,0.000717315033067291,0.0329964915210954,6270,"tags=66%, list=40%, signal=39%","94065/56282/78523/107733/24030/69089/56280/67840/66047/320806/99045/121022/66973/64660/68499/27398/68565/232536/67871/94063/67270/60441/67212/67308/66292/66493/28028/66448/59054/68611/66128/66223/64659/66163/64655/66258/77721/68537/67036/68735/50529/64656/67681/94064/74600/14548/67707/75398/66077/66419/27397/56284/66230/94062/79044/28030"
"R-MMU-9609507","Protein localization",96,0.412172872982734,1.58510239525073,0.0010745237865356,0.0010745237865356,0.0470743754101309,2875,"tags=32%, list=19%, signal=26%","26458/74147/171281/19193/19301/26897/171210/59038/15368/217698/171282/28146/93732/19299/56690/12908/20335/70503/235674/22190/111175/23986/56389/72129/19305/71767/13850/668173/15488/26378/110959"
"R-MMU-1236975","Antigen processing-Cross presentation",77,0.441630534142246,1.63899732353335,0.00124586483890956,0.00124586483890956,0.0520998023543998,3975,"tags=47%, list=26%, signal=35%","12491/17533/17970/100529082/13057/15018/110557/12010/15015/22320/14972/20619/16913/57296/15006/667977/22319/20333/15040/21355/103554/15039/19181/19185/69077/17463/66413/21356/70247/15007/12317/630294/19184/23996/26443/19179"
"R-MMU-4641257","Degradation of AXIN",52,0.508857054756338,1.77593070420111,0.00137088165823612,0.00137088165823612,0.0548352663294449,6424,"tags=73%, list=41%, signal=43%","22190/16913/57296/103554/19181/19185/69077/17463/66413/70247/12005/19184/23996/26443/19179/19182/19177/66998/19171/26445/19172/19173/19192/66997/26444/26441/22123/19166/23997/66313/22186/19170/21762/67089/19188/26446/53380/19175"
"R-MMU-390247","Beta-oxidation of very long chain fatty acids",11,0.797468843527439,1.83514850382075,0.00147915416019666,0.00147915416019666,0.0561172510076368,3065,"tags=82%, list=20%, signal=66%","74147/171282/217700/56690/235674/23986/15488/26378/11430"
"R-MMU-5358346","Hedgehog ligand biogenesis",57,0.483174968075667,1.70784211365633,0.00152492529912057,0.00152492529912057,0.0561172510076368,5446,"tags=61%, list=35%, signal=40%","77583/214240/22190/74126/16913/57296/269523/18453/103554/19181/19185/69077/17463/66413/70247/19184/23996/26443/19179/19182/216440/19177/116891/66998/19171/26445/19172/19173/19192/66997/26444/26441/22123/19166/23997"
"R-MMU-75105","Fatty acyl-CoA biosynthesis",29,0.606228765422961,1.8578816512827,0.00167369842320412,0.00167369842320412,0.059223174974915,2444,"tags=59%, list=16%, signal=49%","14081/107476/26458/14104/20249/50790/104112/56348/30963/54325/68801/13358/257633/70757/74559/106529/74522"
"R-MMU-6794361","Neurexins and neuroligins",26,-0.693217109022344,-1.72673530070603,0.00179614490521067,0.00179614490521067,0.0612019745479193,2867,"tags=42%, list=18%, signal=35%","18189/13821/26557/216856/23859/224997/243961/58234/13823/13385/18191"
"R-MMU-2871837","FCERI mediated NF-kB activation",69,0.447141698684776,1.64610962852031,0.00203193795818958,0.00203193795818958,0.0667636757690862,5446,"tags=55%, list=35%, signal=36%","18761/22190/12042/216150/16913/57296/68652/103554/19181/19185/69077/17463/66413/70247/19184/23996/26443/19179/26409/19182/66589/19177/16150/22034/18607/66998/19171/26445/19172/19173/18035/19192/66997/26444/26441/22123/19166/23997"
"R-MMU-5617833","Cilium Assembly",176,-0.460525888849312,-1.49623799167592,0.00220031710260005,0.00220031710260005,0.0698031632548982,4816,"tags=47%, list=31%, signal=33%","76779/319757/76478/72140/333329/245866/277939/20873/66482/18817/16568/244585/103733/20336/22154/16579/68146/83922/109242/67042/12534/140810/78887/216274/16328/72421/26370/76816/22145/68642/74019/110350/101565/67203/380718/73668/654470/67661/56455/17997/99100/217335/18763/22142/381644/232987/76411/16569/52028/74201/18582/22153/56297/78802/68259/213575/67378/12589/19088/53885/76260/214444/67694/72569/81896/67978/102774/27078/64436/231214/212541/319845/74682/213081/329795/20607/264134/16570/53857/66061/73916/260305/207911"
"R-MMU-8854050","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis",51,0.490072631576424,1.70130432686426,0.00250264799599614,0.00250264799599614,0.0743977148174737,6192,"tags=69%, list=40%, signal=41%","448987/22190/16913/57296/103554/19181/19185/69077/17463/66413/70247/19184/23996/26443/19179/19182/19177/66998/19171/26445/19172/19173/19192/66997/26444/26441/22123/19166/23997/22186/19170/21762/67089/19188/26446"
"R-MMU-189445","Metabolism of porphyrins",20,0.652612034141473,1.80577154542524,0.00250687952102357,0.00250687952102357,0.0743977148174737,2348,"tags=40%, list=15%, signal=34%","26357/14859/101488/15368/12892/11656/15288/70383"
"R-MMU-917937","Iron uptake and transport",50,0.504295030403253,1.73924126421598,0.00280406768628339,0.00280406768628339,0.0806169459806475,2723,"tags=48%, list=18%, signal=40%","26357/14319/68775/22041/68428/15368/18174/52466/21871/22042/12870/11428/11972/66237/11966/11975/22190/114143/66335/11973/108664/73834/11974/11984"
"R-MMU-201556","Signaling by ALK",18,-0.717611938741418,-1.67132931976649,0.00306786136426571,0.00306786136426571,0.084684380792009,1762,"tags=28%, list=11%, signal=25%","15170/16367/19283/11682/19242"
"R-MMU-983170","Antigen Presentation: Folding, assembly and peptide loading of class I MHC",32,0.54955303143538,1.7477132898007,0.00318037706379254,0.00318037706379254,0.084684380792009,3519,"tags=72%, list=23%, signal=56%","100529082/69608/15018/110557/12010/15015/14972/66397/77371/110379/69162/15006/667977/15040/21355/80898/15039/21356/15007/20334/12317/218811/630294"
"R-MMU-354194","GRB2:SOS provides linkage to MAPK signaling for Integrins ",14,-0.761754962313606,-1.67608211586868,0.00322168839969599,0.00322168839969599,0.084684380792009,1731,"tags=36%, list=11%, signal=32%","14268/22371/16416/99571/110135"
"R-MMU-388396","GPCR downstream signalling",339,-0.400974011356181,-1.3379189564102,0.00437191416222689,0.00437191416222689,0.110430602061877,2644,"tags=30%, list=17%, signal=25%","14686/12778/114229/104709/14065/227717/109689/18573/432530/75547/65086/18795/19088/20312/19204/18752/17329/16800/78134/234094/14702/104111/54393/11853/11554/14687/71729/12777/14268/24001/23797/19737/18783/212541/11551/19736/66066/18574/18754/18798/14710/94226/19222/14745/14761/12669/23796/21390/20607/110197/171469/71704/207728/217480/53972/104110/207212/15552/54409/230098/54598/80885/18750/12671/15465/15558/106512/11549/233571/18166/19735/107221/14419/442801/58861/12062/15562/14061/11607/12801/380921/22324/12767/11553/14675/19418/18829/67405/19049/13617/381810/29863/207911/381073/73341/30955/109648/320127/15139/14823/22068"
"R-MMU-446203","Asparagine N-linked glycosylation",232,0.304123271487962,1.29649481773014,0.00451327829461411,0.00451327829461411,0.110430602061877,3524,"tags=38%, list=23%, signal=30%","74091/89867/20440/14067/14275/56336/20443/14595/69608/66251/20447/193813/57357/12091/12068/192156/245847/94181/19025/13478/56358/235504/56737/333883/22190/338366/19324/19703/68097/102580/66397/77371/110379/59042/17308/66248/107338/21787/216131/56389/69162/57170/67091/20742/56418/52014/218138/67422/50797/269523/18010/235661/98388/67542/73710/317717/56041/67231/107652/11842/20333/54128/12793/56447/50907/105785/68137/19359/76308/12847/230815/213827/54161/56334/70361/22152/67511/17158/67311/108124/20334/66226/12317/57370/20446/218811/56494/74498/228998"
"R-MMU-9759194","Nuclear events mediated by NFE2L2",51,0.474930397088296,1.64873752881602,0.00458400564304882,0.00458400564304882,0.110430602061877,6424,"tags=69%, list=41%, signal=40%","22190/16913/57296/19181/19185/69077/17463/66413/70247/19184/23996/26443/19179/19182/19177/66998/19171/26445/19172/19173/19192/66997/26444/26441/22123/19166/23997/22186/19170/21762/67089/19188/26446/53380/19175"
"R-MMU-200425","Carnitine metabolism",13,0.726660180905312,1.78227987337245,0.00469957360664571,0.00469957360664571,0.110430602061877,2177,"tags=54%, list=14%, signal=46%","21835/107476/100705/108079/12896/57279/20181"
"R-MMU-71406","Pyruvate metabolism and Citric Acid (TCA) cycle",44,0.485669962809127,1.67787667754346,0.00480133052442945,0.00480133052442945,0.110430602061877,4774,"tags=66%, list=31%, signal=46%","76187/27273/68263/235339/18597/17436/12974/18604/56451/68636/15929/269951/20181/20917/66925/13382/319518/11429/27402/66945/78920/217666/20916/16828/109801/19015/381511/17448/170718"
"R-MMU-216083","Integrin cell surface interactions",62,-0.55242182843236,-1.62084537206109,0.00502469446437976,0.00502469446437976,0.110774236663067,3453,"tags=50%, list=22%, signal=39%","17022/12833/16419/16407/12826/78369/16399/12824/320910/14118/12829/12841/12830/104099/16408/241226/14268/16414/22370/16398/67374/18613/22371/12845/94216/329941/16416/12505/12837/99571/110135"
"R-MMU-2046104","alpha-linolenic (omega3) and linoleic (omega6) acid metabolism",13,0.721104656224898,1.76865383456626,0.00517749149620854,0.00517749149620854,0.110774236663067,1472,"tags=46%, list=9%, signal=42%","14081/76267/54325/56473/68801/235674"
"R-MMU-2046106","alpha-linolenic acid (ALA) metabolism",13,0.721104656224898,1.76865383456626,0.00517749149620854,0.00517749149620854,0.110774236663067,1472,"tags=46%, list=9%, signal=42%","14081/76267/54325/56473/68801/235674"
"R-MMU-372790","Signaling by GPCR",356,-0.394284927783209,-1.31941333757979,0.00586856876904688,0.00586856876904688,0.116127143756633,2644,"tags=29%, list=17%, signal=25%","14686/12778/114229/104709/14065/227717/109689/18573/432530/75547/65086/18795/19088/20312/19204/18752/17329/16800/235044/78134/234094/14702/104111/54393/11853/11554/26364/14687/20295/71729/12777/14268/13609/24001/23797/19737/18783/212541/11551/19736/66066/18574/18754/18798/14710/94226/19222/14745/14761/12669/23796/21390/20607/110197/171469/71704/207728/217480/53972/104110/207212/15552/54409/230098/54598/80885/18750/12671/15465/15558/106512/11549/233571/18166/19735/107221/14419/442801/58861/12062/15562/14061/11607/12801/380921/22324/12767/11553/14675/19418/18829/67405/19049/13617/381810/29863/207911/381073/73341/30955/109648/320127/15139/14823/22068"
"R-MMU-9033241","Peroxisomal protein import",60,0.449540196998721,1.60003337062483,0.00600872519210266,0.00600872519210266,0.116127143756633,3779,"tags=52%, list=24%, signal=39%","26458/74147/171281/19193/26897/171210/217698/171282/93732/56690/12908/70503/235674/22190/111175/23986/72129/19305/71767/13850/668173/15488/26378/110959/11430/12359/65098/19302/71382/28200/80911"
"R-MMU-1592230","Mitochondrial biogenesis",27,0.573161545787207,1.70651113782831,0.00601614052959634,0.00601614052959634,0.116127143756633,5299,"tags=74%, list=34%, signal=49%","60525/17705/28080/17706/228033/20656/269951/11951/11946/11950/68346/14390/66043/11947/27425/67126/14391/57423/11958/11957"
"R-MMU-451306","Ionotropic activity of kainate receptors",10,-0.783516685410965,-1.62078545950534,0.00605880750034607,0.00605880750034607,0.116127143756633,955,"tags=40%, list=6%, signal=38%","52589/14809/13385/14807"
"R-MMU-451308","Activation of Ca-permeable Kainate Receptor",10,-0.783516685410965,-1.62078545950534,0.00605880750034607,0.00605880750034607,0.116127143756633,955,"tags=40%, list=6%, signal=38%","52589/14809/13385/14807"
"R-MMU-202424","Downstream TCR signaling",75,0.411052846957893,1.52123203207579,0.00723464515792325,0.00723464515792325,0.134526739521504,5446,"tags=57%, list=35%, signal=37%","12501/18761/22190/12042/216150/16913/19211/57296/18708/68652/103554/19181/19185/69077/17463/66413/70247/74769/19184/23996/26443/19179/26409/19182/66589/19177/16150/22034/18607/66998/19171/26445/19172/19173/16331/18035/19192/66997/26444/26441/22123/19166/23997"
"R-MMU-77289","Mitochondrial Fatty Acid Beta-Oxidation",36,0.501539023478925,1.64233505393593,0.0074882415176926,0.0074882415176926,0.134526739521504,3658,"tags=61%, list=24%, signal=47%","171281/26897/78245/171210/13167/217698/102632/97212/17850/52538/15107/11409/11363/231086/26922/11370/223722/56360/73724/11364/66904/93747"
"R-MMU-9762114","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2",50,0.476917364954485,1.64481962094038,0.00749806200888214,0.00749806200888214,0.134526739521504,6424,"tags=70%, list=41%, signal=41%","22190/16913/57296/19181/19185/69077/17463/66413/70247/19184/23996/26443/19179/19182/19177/66998/19171/26445/19172/19173/19192/66997/26444/26441/22123/19166/23997/22186/19170/21762/67089/19188/26446/53380/19175"
"R-MMU-202733","Cell surface interactions at the vascular wall",69,-0.518575862228166,-1.5297247889042,0.00760368527730238,0.00760368527730238,0.134526739521504,2526,"tags=32%, list=16%, signal=27%","69524/20970/21824/16408/15170/14268/16414/16818/14360/20344/67374/20339/18613/13449/21687/14061/14456/108078/50915/16416/12505/19123"
"R-MMU-442660","Na+/Cl- dependent neurotransmitter transporters",10,0.749285076935609,1.70517714527476,0.00803985422479704,0.00803985422479704,0.137177596755107,1660,"tags=60%, list=11%, signal=54%","56774/22598/20538/110877/20517/14664"
"R-MMU-372708","p130Cas linkage to MAPK signaling for integrins",14,-0.733222210430078,-1.61330177637046,0.00805172850519105,0.00805172850519105,0.137177596755107,888,"tags=36%, list=6%, signal=34%","14268/22371/16416/99571/110135"
"R-MMU-75815","Ubiquitin-dependent degradation of Cyclin D",48,0.453932446398556,1.55699362126015,0.00902033492767284,0.00902033492767284,0.150885602426528,6424,"tags=75%, list=41%, signal=44%","22190/16913/57296/103554/19181/19185/69077/17463/66413/70247/19184/23996/26443/19179/19182/19177/66998/19171/26445/19172/19173/19192/66997/26444/26441/22123/19166/23997/22186/19170/21762/67089/19188/26446/53380/19175"
"R-MMU-5674135","MAP2K and MAPK activation",36,-0.578186694557809,-1.55240469561393,0.0110206974094848,0.0110206974094848,0.181054314584393,888,"tags=22%, list=6%, signal=21%","16399/16706/109689/14268/22371/16416/99571/110135"
"R-MMU-109582","Hemostasis",406,-0.381424524491086,-1.28173735798512,0.0114325604821847,0.0114325604821847,0.18187593761472,2612,"tags=24%, list=17%, signal=20%","19395/12527/104709/69524/14065/22153/109689/18573/20970/14066/53313/21824/19246/19088/20719/22341/18752/68813/240334/668303/19073/16408/14702/56508/15170/16565/14268/16414/16818/18436/16578/21857/18783/242202/14360/20344/11551/75050/19152/66066/18574/18754/16000/14710/19222/12258/18126/21390/110197/207728/67374/21859/20339/18613/13449/217480/381290/18791/14191/16570/21687/16822/53857/22371/18750/12306/21788/18127/80718/22762/259300/20963/14061/14465/21346/380921/18440/14456/22324/108078/11553/14675/50915/16416/12505/286942/14205/239273/94176/70945/19123/75974/30955/320127/99571/22068/110135"
"R-MMU-3238698","WNT ligand biogenesis and trafficking",15,-0.710352044453112,-1.59440051082531,0.0115676841033546,0.0115676841033546,0.18187593761472,2626,"tags=53%, list=17%, signal=44%","22417/22420/22414/216795/22410/22411/22422/22418"
"R-MMU-1236974","ER-Phagosome pathway",25,0.538385554373434,1.57745269570186,0.0118129271304715,0.0118129271304715,0.18187593761472,3519,"tags=76%, list=23%, signal=59%","100529082/15018/110557/12010/15015/22320/14972/20619/15006/667977/22319/20333/15040/21355/15039/21356/15007/12317/630294"
"R-MMU-4641258","Degradation of DVL",53,0.429875925210712,1.51894176330674,0.0120557739492965,0.0120557739492965,0.18187593761472,6424,"tags=74%, list=41%, signal=43%","22190/16913/57296/13544/103554/19181/19185/69077/17463/66413/70247/19184/23996/26443/19179/19182/26554/19177/66998/19171/26445/19172/19173/19192/66997/26444/26441/22123/19166/23997/22186/19170/21762/67089/19188/26446/13542/53380/19175"
"R-MMU-8941858","Regulation of RUNX3 expression and activity",52,0.454884343536412,1.58756386493159,0.012312279778005,0.012312279778005,0.18187593761472,6192,"tags=71%, list=40%, signal=43%","22190/16913/57296/20779/19181/19185/69077/17463/66413/70247/19184/23996/26443/19179/19182/19177/66998/19171/26445/19172/19173/17246/19192/66997/26444/26441/22123/19166/23997/75788/66313/22186/19170/21762/67089/19188/26446"
"R-MMU-76009","Platelet Aggregation (Plug Formation)",33,-0.586401328455633,-1.53518024265901,0.012383443080675,0.012383443080675,0.18187593761472,2220,"tags=33%, list=14%, signal=29%","19246/56508/14268/11551/22371/20963/14061/11553/16416/99571/110135"
"R-MMU-1266738","Developmental Biology",330,-0.388850285405101,-1.29674735584719,0.0124545479018775,0.0124545479018775,0.18187593761472,3486,"tags=30%, list=22%, signal=24%","19165/12833/20563/16670/23792/18186/13800/20452/13706/12575/12826/57257/13640/16666/13639/22142/208117/16399/545156/12824/13643/20907/13844/13512/11488/17967/214968/80297/21413/13866/16665/110351/22153/17698/213469/110310/13846/17395/26415/17260/16680/18846/13506/12841/11496/18845/104099/22240/117606/11853/54377/56216/56839/23797/14182/13642/14360/18707/58234/332131/20450/19016/243743/16678/13841/12934/57810/13449/53972/19401/17974/53857/18750/223917/19876/13845/20351/386463/259277/12561/16682/18772/13385/14586/240633/12767/16416/14587/109620/13848/16660/13638/65254/20129/57764/406223/16687/13508"
"R-MMU-189451","Heme biosynthesis",13,0.677381513206454,1.66141405474886,0.013192631319121,0.013192631319121,0.181929278672284,3372,"tags=54%, list=22%, signal=42%","26357/12892/11656/15288/70383/22275/226844"
"R-MMU-419408","Lysosphingolipid and LPA receptors",12,-0.746007502119397,-1.60225283260168,0.0133212846993512,0.0133212846993512,0.181929278672284,2397,"tags=50%, list=15%, signal=42%","65086/235044/13609/94226/14745/381810"
"R-MMU-5654699","SHC-mediated cascade:FGFR2",12,-0.745004555488614,-1.60009873351346,0.0133212846993512,0.0133212846993512,0.181929278672284,1644,"tags=33%, list=11%, signal=30%","14180/14172/14164/14183"
"R-MMU-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs",62,0.424934953322893,1.53585683402711,0.0133551819111317,0.0133551819111317,0.181929278672284,5446,"tags=56%, list=35%, signal=37%","14461/22062/16909/22190/16913/57296/22601/103554/19181/19185/69077/17463/66413/70247/19184/23996/16396/26443/19179/19182/19177/66998/19171/26445/19172/19173/66671/19192/66997/16825/26444/26441/22123/19166/23997"
"R-MMU-416476","G alpha (q) signalling events",128,-0.446532019164931,-1.41233165526306,0.0134469466844732,0.0134469466844732,0.181929278672284,2592,"tags=30%, list=17%, signal=26%","114229/14065/227717/65086/18795/19204/78134/14702/19737/19736/66066/18754/18798/14710/14745/12669/21390/110197/217480/18750/12671/15465/15558/11549/233571/19735/107221/58861/12062/14061/11607/380921/14675/67405/13617/381810/207911/320127/22068"
